Store,Dept,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday,Type,Size
7.0,7.0,2011-03-11,20.7,3.372,,,,,,192.058484,8.818,False,B,70713.0
7.0,8.0,2011-03-11,20.7,3.372,,,,,,192.058484,8.818,264,B,70713.0
7.0,9.0,2011-03-11,20.7,3.372,,,,,,192.058484,8.818,264,B,70713.0
7.0,10.0,2011-03-11,20.7,3.372,,,,,,192.058484,8.818,False,B,70713.0
7.0,11.0,2011-03-11,,3.372,,,,,,192.058484,8.818,False,B,70713.0
7.0,12.0,2011-03-11,20.7,3.372,,,,,,192.058484,8.818,False,B,70713.0
7.0,13.0,2011-03-11,20.7,3.372,,,,,,192.058484,8.818,False, ,70713.0
7.0,14.0,2011-03-11,20.7,3.372,,,,,,192.058484,8.818,False,B,70713.0
7.0,16.0,2011-03-11,20.7,3.372,,,,,, ,8.818,False,B,70713.0
7.0,17.0,2011-03-11,20.7,3.372,,,,,,192.058484,8.818,False,B,70713.0
7.0,18.0,2011-03-11,20.7,3.372,,,,,,192.058484,8.818,264,B,70713.0
7.0,19.0,2011-03-11,20.7,3.372,,,,,,192.058484,8.818,False,B,70713.0
7.0,20.0,2011-03-11,20.7,3.372,,,,,,192.058484,8.818,False,B,-64.0
7.0,21.0,2011-03-11,20.7,3.372,,,,,,192.058484,8.818,False, ,70713.0
7.0,22.0,2011-03-11,20.7,3.372,,,,,,192.058484,8.818,False,B,70713.0
7.0,23.0,2011-03-11,20.7,3.372,,,,,,192.058484,8.818,False,B,70713.0
7.0,24.0,2011-03-11,20.7,3.372,,,,,,192.058484,8.818,False,B,70713.0
7.0,25.0,2011-03-11,20.7,3.372,,,,,,192.058484,8.818,False, ,70713.0
7.0,26.0,2011-03-11,20.7,3.372,,,,,,192.058484,8.818,False,B,70713.0
7.0,27.0,2011-03-11,20.7,3.372,,,,,,192.058484,8.818,False,B,70713.0
7.0,28.0,2011-03-11,20.7,3.372,,,,,,192.058484,8.818,False,B,70713.0
7.0,29.0,2011-03-11,20.7,3.372,,,,,,192.058484,8.818,False,B,70713.0
7.0,30.0,2011-03-11,20.7,3.372,,,,,,192.058484,8.818,False,B,70713.0
7.0,31.0,2011-03-11,20.7,3.372,,,,,,192.058484,8.818,False,B,70713.0
7.0,32.0,2011-03-11,20.7,3.372,,,,,,192.058484,8.818,False, ,70713.0
7.0,33.0,2011-03-11,20.7,3.372,,,,,,192.058484,8.818,264,B,70713.0
7.0,34.0,2011-03-11,20.7,3.372,,,,,,192.058484,8.818,False,B,70713.0
7.0,35.0,2011-03-11,20.7,3.372,,,,,,192.058484,8.818,False,B,70713.0
7.0,36.0,2011-03-11,20.7,3.372,,,,,,192.058484,8.818,False,B,70713.0
7.0,38.0,2011-03-11,20.7,3.372,,,,,,192.058484,8.818,False,B,70713.0
7.0,40.0,2011-03-11,20.7,3.372,,,,,,192.058484,8.818,False,B,70713.0
7.0,41.0,2011-03-11,20.7,3.372,,,,,, ,,False,B,70713.0
7.0,42.0,2011-03-11,20.7,3.372,,,,,,192.058484,8.818,False,B,70713.0
7.0,44.0,2011-03-11,20.7,3.372,,,,,,192.058484,8.818,False,B,70713.0
7.0,45.0,2011-03-11,20.7,3.372,,,,,,192.058484,8.818,False,B,70713.0
7.0,46.0,2011-03-11,20.7,3.372,,,,,,192.058484,8.818,False,B,70713.0
7.0,48.0,2011-03-11,20.7,3.372,,,,,, ,8.818,False,B,70713.0
7.0,49.0,2011-03-11,20.7,3.372,,,,,,192.058484,8.818,False,B,
7.0,52.0,2011-03-11,20.7,3.372,,,,,,192.058484,8.818,False,B,70713.0
7.0,54.0,2011-03-11,20.7,3.372,,,,,,192.058484,8.818,False,B,70713.0
7.0,55.0,2011-03-11,20.7,3.372,,,,,,192.058484,8.818,False,B,-64.0
7.0,56.0,2011-03-11,20.7,3.372,,,,,,192.058484,8.818,False,B,70713.0
7.0,58.0,2011-03-11,20.7,3.372,,,,,,192.058484,8.818,264,B,70713.0
,59.0,2011-03-11,20.7,3.372,,,,,,192.058484,8.818,False,B,70713.0
7.0,60.0,2011-03-11,20.7,,,,,,, ,8.818,False,B,70713.0
7.0,67.0,2011-03-11,20.7,3.372,,,,,,192.058484,8.818,False,B,70713.0
7.0,71.0,2011-03-11,20.7,3.372,,,,,,192.058484,8.818,False,B,70713.0
7.0,72.0,2011-03-11,20.7,3.372,,,,,,192.058484,8.818,264,B,70713.0
7.0,74.0,2011-03-11,20.7,3.372,,,,,,192.058484,8.818,False,B,70713.0
7.0,79.0,2011-03-11,20.7,3.372,,,,,,192.058484,,264,B,70713.0
7.0,80.0,2011-03-11,20.7,3.372,,,,,,192.058484,8.818,False, ,70713.0
7.0,81.0,2011-03-11,20.7,3.372,,,,,,192.058484,8.818,264,B,70713.0
7.0,82.0,2011-03-11,20.7,3.372,,,,,,192.058484,8.818,False,B,-64.0
7.0,83.0,2011-03-11,20.7,3.372,,,,,,192.058484,8.818,False,B,-64.0
7.0,85.0,2011-03-11,20.7,3.372,,,,,,192.058484,8.818,False,B,70713.0
7.0,87.0,2011-03-11,20.7,3.372,,,,,,192.058484,8.818,False,B,70713.0
7.0,90.0,2011-03-11,20.7,3.372,,,,,,192.058484,8.818,False,B,70713.0
7.0,91.0,2011-03-11,20.7,3.372,,,,,,192.058484,8.818,264,B,70713.0
7.0,92.0,2011-03-11,20.7,3.372,,,,,,192.058484,8.818,False,B,70713.0
7.0,93.0,2011-03-11,20.7,3.372,,,,,,192.058484,8.818,264,B,70713.0
7.0,95.0,2011-03-11,20.7,3.372,,,,,,192.058484,8.818,False,B,70713.0
7.0,96.0,2011-03-11,20.7,3.372,,,,,,192.058484,8.818,False,B,70713.0
7.0,97.0,2011-03-11,20.7,3.372,,,,,,192.058484,8.818,False,B,70713.0
7.0,98.0,2011-03-11,20.7,3.372,,,,,,192.058484,8.818,False,B,70713.0
7.0,1.0,2011-03-18,27.69,3.406,,,,,,192.1237981,8.818,False,B,70713.0
7.0,2.0,2011-03-18,27.69,3.406,,,,,,192.1237981,8.818,False,B,70713.0
7.0,3.0,2011-03-18,27.69,3.406,,,,,,192.1237981,8.818,False, ,70713.0
7.0,4.0,2011-03-18,27.69,3.406,,,,,,192.1237981,8.818,False,B,70713.0
7.0,5.0,2011-03-18,27.69,3.406,,,,,,192.1237981,8.818,False,B,70713.0
7.0,6.0,2011-03-18,27.69,3.406,,,,,,192.1237981,8.818,False,B,70713.0
7.0,7.0,2011-03-18,27.69,3.406,,,,,,192.1237981,8.818,False,B,70713.0
7.0,8.0,2011-03-18,27.69,3.406,,,,,,192.1237981,8.818,False,B,70713.0
7.0,9.0,2011-03-18,27.69,3.406,,,,,,192.1237981,8.818,False,B,70713.0
7.0,10.0,2011-03-18,27.69,3.406,,,,,,192.1237981,8.818,False,B,70713.0
7.0,11.0,2011-03-18,27.69,3.406,,,,,,192.1237981,8.818,False,B,70713.0
7.0,12.0,2011-03-18,27.69,3.406,,,,,,192.1237981,8.818,False,B,70713.0
7.0,13.0,2011-03-18,27.69,3.406,,,,,,192.1237981,8.818,False,B,70713.0
7.0,14.0,2011-03-18,27.69,3.406,,,,,,192.1237981,8.818,False,B,70713.0
7.0,16.0,2011-03-18,27.69,3.406,,,,,,192.1237981,8.818,False,B,70713.0
7.0,17.0,2011-03-18,27.69,,,,,,,192.1237981,8.818,False,B,70713.0
7.0,18.0,2011-03-18,27.69,3.406,,,,,,192.1237981,8.818,False,B,70713.0
7.0,19.0,2011-03-18,27.69,3.406,,,,,,192.1237981,8.818,False,B,-64.0
7.0,20.0,2011-03-18,27.69,3.406,,,,,, ,8.818,False,B,70713.0
7.0,21.0,2011-03-18,27.69,3.406,,,,,,192.1237981,8.818,False,B,70713.0
7.0,22.0,2011-03-18,27.69,3.406,,,,,,192.1237981,8.818,264,B,70713.0
7.0,23.0,2011-03-18,27.69,3.406,,,,,, ,8.818,False,B,70713.0
7.0,24.0,2011-03-18,27.69,3.406,,,,,,192.1237981,8.818,False,B,70713.0
7.0,25.0,2011-03-18,27.69,3.406,,,,,,192.1237981,8.818,False,B,70713.0
7.0,26.0,2011-03-18,27.69,3.406,,,,,,192.1237981,8.818,264,B,70713.0
7.0,27.0,2011-03-18,27.69,3.406,,,,,,192.1237981,8.818,False,B,70713.0
7.0,28.0,2011-03-18,27.69,3.406,,,,,,192.1237981,8.818,264,B,70713.0
7.0,29.0,2011-03-18,27.69,3.406,,,,,,192.1237981,8.818,False,B,70713.0
7.0,30.0,2011-03-18,27.69,3.406,,,,,,192.1237981,8.818,False,B,70713.0
7.0,31.0,2011-03-18,27.69,3.406,,,,,,192.1237981,8.818,False,B,70713.0
7.0,32.0,2011-03-18,27.69,3.406,,,,,,192.1237981,8.818,False,B,70713.0
7.0,33.0,2011-03-18,27.69,3.406,,,,,,192.1237981,8.818,False,B,70713.0
7.0,34.0,2011-03-18,27.69,3.406,,,,,, ,8.818,False,B,70713.0
7.0,35.0,2011-03-18,27.69,3.406,,,,,,192.1237981,8.818,False,B,70713.0
7.0,,2011-03-18,27.69,3.406,,,,,,192.1237981,8.818,False,B,70713.0
7.0,38.0,2011-03-18,,3.406,,,,,,192.1237981,8.818,264,B,70713.0
7.0,40.0,2011-03-18,27.69,3.406,,,,,,192.1237981,8.818,False,B,70713.0
7.0,41.0,2011-03-18,27.69,3.406,,,,,, ,8.818,False,B,70713.0
7.0,42.0,2011-03-18,27.69,3.406,,,,,,192.1237981,8.818,False,B,-64.0
7.0,44.0,2011-03-18,27.69,3.406,,,,,,192.1237981,8.818,False,B,-64.0
7.0,45.0,2011-03-18,27.69,3.406,,,,,,192.1237981,8.818,False,B,70713.0
7.0,46.0,2011-03-18,27.69,3.406,,,,,,192.1237981,8.818,264,B,70713.0
7.0,48.0,2011-03-18,27.69,3.406,,,,,,192.1237981,8.818,False, ,70713.0
7.0,52.0,2011-03-18,27.69,3.406,,,,,,192.1237981,8.818,False,B,70713.0
7.0,54.0,2011-03-18,27.69,3.406,,,,,,192.1237981,8.818,False,B,70713.0
7.0,55.0,2011-03-18,27.69,3.406,,,,,,192.1237981,8.818,False,B,70713.0
7.0,56.0,2011-03-18,27.69,3.406,,,,,,192.1237981,8.818,264,B,70713.0
7.0,59.0,2011-03-18,27.69,3.406,,,,,,192.1237981,8.818,False,B,70713.0
7.0,60.0,2011-03-18,27.69,3.406,,,,,,192.1237981,8.818,False,B,70713.0
7.0,,2011-03-18,27.69,3.406,,,,,,192.1237981,8.818,False,B,-64.0
7.0,71.0,2011-03-18,27.69,3.406,,,,,,192.1237981,8.818,False,B,70713.0
7.0,72.0,2011-03-18,27.69,3.406,,,,,,192.1237981,8.818,False,B,-64.0
7.0,74.0,2011-03-18,27.69,3.406,,,,,, ,8.818,False,B,70713.0
7.0,79.0,2011-03-18,27.69,3.406,,,,,, ,8.818,False,B,70713.0
7.0,80.0,2011-03-18,27.69,3.406,,,,,,192.1237981,8.818,False,,70713.0
7.0,81.0,2011-03-18,27.69,3.406,,,,,,192.1237981,8.818,False,B,70713.0
7.0,82.0,2011-03-18,27.69,3.406,,,,,,192.1237981,8.818,False,B,70713.0
7.0,83.0,2011-03-18,27.69,3.406,,,,,,192.1237981,8.818,False,B,70713.0
7.0,85.0,2011-03-18,27.69,3.406,,,,,,192.1237981,8.818,False,B,70713.0
7.0,87.0,2011-03-18,27.69,3.406,,,,,,192.1237981,8.818,False,B,70713.0
,90.0,2011-03-18,27.69,3.406,,,,,,192.1237981,8.818,False,B,70713.0
7.0,91.0,2011-03-18,27.69,3.406,,,,,,192.1237981,8.818,False,B,70713.0
7.0,92.0,2011-03-18,27.69,3.406,,,,,,192.1237981,8.818,False,B,70713.0
7.0,93.0,2011-03-18,27.69,3.406,,,,,,192.1237981,8.818,False,B,70713.0
7.0,95.0,2011-03-18,27.69,3.406,,,,,,192.1237981,8.818,False,B,70713.0
7.0,96.0,2011-03-18,27.69,3.406,,,,,,192.1237981,8.818,False,,70713.0
7.0,97.0,2011-03-18,27.69,3.406,,,,,,192.1237981,8.818,False,B,-64.0
7.0,98.0,2011-03-18,27.69,3.406,,,,,,192.1237981,8.818,False,B,-64.0
7.0,1.0,2011-03-25,25.69,3.414,,,,,,192.1964844,8.818,False,B,70713.0
7.0,2.0,2011-03-25,25.69,3.414,,,,,,192.1964844,8.818,False,B,70713.0
7.0,3.0,2011-03-25,25.69,3.414,,,,,,192.1964844,8.818,False,B,70713.0
7.0,4.0,2011-03-25,25.69,3.414,,,,,,192.1964844,8.818,False,B,70713.0
7.0,5.0,2011-03-25,25.69,3.414,,,,,,192.1964844,8.818,264,B,70713.0
7.0,6.0,2011-03-25,25.69,3.414,,,,,,192.1964844,8.818,False,B,70713.0
7.0,7.0,2011-03-25,25.69,3.414,,,,,, ,8.818,False,B,70713.0
7.0,8.0,2011-03-25,25.69,3.414,,,,,,192.1964844,8.818,False,B,-64.0
7.0,9.0,2011-03-25,25.69,3.414,,,,,,192.1964844,8.818,False,B,70713.0
7.0,10.0,2011-03-25,25.69,3.414,,,,,, ,8.818,,B,70713.0
7.0,11.0,2011-03-25,25.69,3.414,,,,,,192.1964844,8.818,False,B,70713.0
7.0,12.0,2011-03-25,25.69,3.414,,,,,,192.1964844,8.818,False,B,-64.0
7.0,13.0,2011-03-25,25.69,3.414,,,,,,192.1964844,8.818,False,B,70713.0
7.0,14.0,2011-03-25,25.69,3.414,,,,,,192.1964844,8.818,False,B,70713.0
7.0,16.0,2011-03-25,25.69,3.414,,,,,,192.1964844,8.818,False,B,70713.0
7.0,17.0,2011-03-25,25.69,3.414,,,,,,192.1964844,8.818,False,B,70713.0
7.0,18.0,2011-03-25,25.69,3.414,,,,,,192.1964844,8.818,False,B,70713.0
7.0,20.0,2011-03-25,25.69,3.414,,,,,,192.1964844,8.818,264,B,70713.0
7.0,21.0,2011-03-25,25.69,3.414,,,,,,192.1964844,8.818,False,B,70713.0
7.0,22.0,2011-03-25,25.69,3.414,,,,,,192.1964844,8.818,False,B,70713.0
7.0,23.0,2011-03-25,25.69,3.414,,,,,,192.1964844,8.818,False,B,70713.0
7.0,24.0,2011-03-25,25.69,3.414,,,,,,192.1964844,8.818,False,B,70713.0
7.0,25.0,2011-03-25,25.69,3.414,,,,,,192.1964844,8.818,False,B,70713.0
7.0,26.0,2011-03-25,25.69,3.414,,,,,,192.1964844,8.818,False,B,70713.0
7.0,27.0,2011-03-25,25.69,3.414,,,,,,192.1964844,8.818,False,B,70713.0
7.0,28.0,2011-03-25,25.69,3.414,,,,,,192.1964844,8.818,False,B,70713.0
7.0,29.0,2011-03-25,25.69,3.414,,,,,,192.1964844,8.818,False,B,70713.0
7.0,30.0,2011-03-25,25.69,3.414,,,,,,192.1964844,8.818,False,B,70713.0
7.0,31.0,2011-03-25,25.69,3.414,,,,,,192.1964844,8.818,False,,70713.0
7.0,32.0,2011-03-25,25.69,3.414,,,,,,192.1964844,8.818,False,B,70713.0
7.0,33.0,2011-03-25,25.69,3.414,,,,,,192.1964844,8.818,False,B,70713.0
7.0,34.0,2011-03-25,25.69,3.414,,,,,,192.1964844,8.818,False,B,70713.0
7.0,35.0,2011-03-25,25.69,3.414,,,,,,192.1964844,8.818,False,B,70713.0
7.0,36.0,2011-03-25,25.69,3.414,,,,,,192.1964844,8.818,False,B,70713.0
7.0,38.0,2011-03-25,25.69,3.414,,,,,,192.1964844,8.818,False, ,70713.0
7.0,40.0,2011-03-25,25.69,3.414,,,,,,192.1964844,8.818,False,B,70713.0
7.0,41.0,2011-03-25,25.69,3.414,,,,,, ,8.818,False,B,70713.0
7.0,42.0,2011-03-25,25.69,3.414,,,,,,192.1964844,8.818,False,B,70713.0
7.0,44.0,2011-03-25,25.69,3.414,,,,,,192.1964844,8.818,False,B,70713.0
7.0,45.0,2011-03-25,25.69,3.414,,,,,, ,8.818,False,B,70713.0
7.0,46.0,2011-03-25,25.69,3.414,,,,,,192.1964844,,False,B,70713.0
7.0,52.0,2011-03-25,25.69,3.414,,,,,,192.1964844,8.818,False,B,70713.0
7.0,54.0,2011-03-25,25.69,3.414,,,,,,192.1964844,8.818,False,B,70713.0
7.0,55.0,2011-03-25,25.69,3.414,,,,,,192.1964844,8.818,False,B,70713.0
7.0,56.0,2011-03-25,25.69,3.414,,,,,, ,8.818,False, ,70713.0
7.0,58.0,2011-03-25,25.69,3.414,,,,,,192.1964844,8.818,False,B,70713.0
7.0,59.0,2011-03-25,25.69,3.414,,,,,,192.1964844,8.818,False,B,70713.0
7.0,60.0,2011-03-25,25.69,3.414,,,,,,192.1964844,8.818,False,B,70713.0
7.0,67.0,2011-03-25,25.69,3.414,,,,,,192.1964844,8.818,False,B,70713.0
7.0,71.0,2011-03-25,25.69,3.414,,,,,,192.1964844,8.818,False,B,70713.0
7.0,72.0,2011-03-25,25.69,3.414,,,,,, ,8.818,False,B,70713.0
7.0,74.0,2011-03-25,25.69,3.414,,,,,,192.1964844,8.818,False,B,70713.0
7.0,79.0,2011-03-25,25.69,3.414,,,,,,192.1964844,8.818,False,B,70713.0
,80.0,2011-03-25,25.69,3.414,,,,,,192.1964844,8.818,False,B,70713.0
7.0,81.0,,25.69,3.414,,,,,,192.1964844,8.818,False, ,70713.0
7.0,82.0,2011-03-25,25.69,3.414,,,,,,192.1964844,8.818,False,B,70713.0
7.0,83.0,2011-03-25,25.69,3.414,,,,,,192.1964844,8.818,False,B,70713.0
7.0,85.0,2011-03-25,25.69,3.414,,,,,,192.1964844,8.818,False,B,70713.0
7.0,87.0,2011-03-25,25.69,3.414,,,,,,192.1964844,8.818,False,B,70713.0
7.0,90.0,2011-03-25,25.69,3.414,,,,,,192.1964844,8.818,False,B,70713.0
7.0,91.0,2011-03-25,25.69,3.414,,,,,,192.1964844,8.818,False,B,70713.0
7.0,92.0,,25.69,3.414,,,,,,192.1964844,8.818,False,B,70713.0
7.0,93.0,2011-03-25,25.69,3.414,,,,,,192.1964844,8.818,False,B,70713.0
7.0,95.0,2011-03-25,25.69,3.414,,,,,,192.1964844,8.818,False,B,70713.0
7.0,96.0,2011-03-25,25.69,3.414,,,,,,192.1964844,8.818,264,B,70713.0
7.0,97.0,2011-03-25,25.69,3.414,,,,,,192.1964844,8.818,False,B,70713.0
7.0,98.0,2011-03-25,25.69,3.414,,,,,,192.1964844,8.818,False, ,70713.0
7.0,1.0,2011-04-01,24.83,3.461,,,,,,192.2691707,8.595,False,B,70713.0
7.0,2.0,2011-04-01,24.83,3.461,,,,,,192.2691707,8.595,False,B,70713.0
7.0,3.0,2011-04-01,24.83,3.461,,,,,,192.2691707,8.595,False,B,70713.0
7.0,4.0,2011-04-01,24.83,3.461,,,,,,192.2691707,8.595,False,B,70713.0
7.0,5.0,2011-04-01,24.83,3.461,,,,,, ,8.595,False,B,70713.0
7.0,6.0,2011-04-01,24.83,3.461,,,,,,192.2691707,8.595,False, ,70713.0
7.0,7.0,2011-04-01,24.83,3.461,,,,,,192.2691707,8.595,False,B,70713.0
7.0,8.0,2011-04-01,24.83,3.461,,,,,,192.2691707,8.595,False,B,70713.0
7.0,9.0,2011-04-01,24.83,3.461,,,,,,192.2691707,8.595,False,B,70713.0
7.0,10.0,2011-04-01,24.83,3.461,,,,,,192.2691707,8.595,False,B,70713.0
7.0,11.0,2011-04-01,24.83,3.461,,,,,,192.2691707,8.595,False,B,70713.0
7.0,12.0,2011-04-01,24.83,3.461,,,,,,192.2691707,8.595,False,B,70713.0
7.0,13.0,2011-04-01,24.83,3.461,,,,,,192.2691707,8.595,False,B,-64.0
7.0,14.0,2011-04-01,24.83,3.461,,,,,,192.2691707,8.595,False,B,-64.0
7.0,16.0,2011-04-01,24.83,3.461,,,,,,192.2691707,8.595,False,B,70713.0
7.0,17.0,2011-04-01,24.83,3.461,,,,,,,8.595,264,B,-64.0
7.0,18.0,2011-04-01,24.83,3.461,,,,,,192.2691707,8.595,264,B,70713.0
7.0,19.0,2011-04-01,24.83,3.461,,,,,,192.2691707,8.595,False,B,70713.0
7.0,20.0,2011-04-01,24.83,,,,,,,192.2691707,8.595,,B,70713.0
7.0,21.0,2011-04-01,24.83,3.461,,,,,,192.2691707,8.595,False,B,70713.0
7.0,22.0,,24.83,3.461,,,,,,192.2691707,8.595,False,B,70713.0
7.0,23.0,2011-04-01,24.83,3.461,,,,,, ,8.595,False,B,70713.0
7.0,24.0,2011-04-01,24.83,3.461,,,,,,192.2691707,8.595,False,B,-64.0
7.0,25.0,2011-04-01,24.83,3.461,,,,,,192.2691707,8.595,False,B,70713.0
7.0,26.0,2011-04-01,24.83,3.461,,,,,,192.2691707,8.595,False,B,70713.0
7.0,27.0,2011-04-01,24.83,3.461,,,,,,192.2691707,8.595,False,B,70713.0
,28.0,2011-04-01,24.83,3.461,,,,,,192.2691707,8.595,False,B,-64.0
7.0,29.0,2011-04-01,24.83,3.461,,,,,,192.2691707,8.595,False,B,70713.0
7.0,30.0,2011-04-01,24.83,3.461,,,,,,192.2691707,8.595,False,B,70713.0
7.0,31.0,2011-04-01,24.83,3.461,,,,,,192.2691707,8.595,False,B,70713.0
7.0,,2011-04-01,24.83,3.461,,,,,,192.2691707,8.595,False,B,70713.0
7.0,33.0,2011-04-01,24.83,3.461,,,,,,192.2691707,8.595,False,B,70713.0
7.0,34.0,2011-04-01,24.83,3.461,,,,,,192.2691707,8.595,False,B,70713.0
7.0,35.0,2011-04-01,24.83,3.461,,,,,,192.2691707,8.595,False,B,70713.0
7.0,36.0,2011-04-01,24.83,3.461,,,,,,192.2691707,8.595,False,B,70713.0
7.0,38.0,2011-04-01,24.83,3.461,,,,,,192.2691707,8.595,False,B,70713.0
7.0,40.0,2011-04-01,24.83,3.461,,,,,,192.2691707,8.595,False,B,70713.0
7.0,41.0,2011-04-01,24.83,3.461,,,,,,192.2691707,8.595,False,B,70713.0
7.0,42.0,2011-04-01,24.83,3.461,,,,,, ,8.595,False,B,70713.0
7.0,44.0,2011-04-01,24.83,3.461,,,,,, ,8.595,False,B,70713.0
7.0,45.0,2011-04-01,24.83,3.461,,,,,,192.2691707,8.595,False,B,70713.0
7.0,46.0,2011-04-01,24.83,3.461,,,,,,192.2691707,8.595,False,B,70713.0
,48.0,2011-04-01,24.83,3.461,,,,,,192.2691707,8.595,False,B,70713.0
7.0,52.0,2011-04-01,24.83,3.461,,,,,,192.2691707,8.595,False,B,70713.0
7.0,54.0,2011-04-01,24.83,3.461,,,,,,192.2691707,8.595,False,B,70713.0
7.0,55.0,2011-04-01,24.83,3.461,,,,,,192.2691707,8.595,False,B,70713.0
7.0,56.0,2011-04-01,24.83,3.461,,,,,,192.2691707,8.595,False,B,70713.0
7.0,59.0,2011-04-01,24.83,3.461,,,,,,192.2691707,8.595,False, ,70713.0
7.0,60.0,2011-04-01,24.83,3.461,,,,,, ,8.595,False,B,70713.0
7.0,67.0,2011-04-01,24.83,3.461,,,,,,192.2691707,8.595,False,B,70713.0
7.0,71.0,2011-04-01,24.83,3.461,,,,,,192.2691707,8.595,False, ,-64.0
7.0,72.0,2011-04-01,24.83,3.461,,,,,, ,8.595,False,B,70713.0
7.0,74.0,2011-04-01,24.83,3.461,,,,,,192.2691707,8.595,False,B,70713.0
7.0,79.0,2011-04-01,24.83,3.461,,,,,,192.2691707,8.595,False,B,-64.0
7.0,80.0,2011-04-01,24.83,3.461,,,,,,192.2691707,8.595,False,B,70713.0
7.0,81.0,2011-04-01,24.83,3.461,,,,,,192.2691707,8.595,False,B,70713.0
7.0,82.0,2011-04-01,24.83,3.461,,,,,,192.2691707,8.595,False,B,70713.0
7.0,83.0,2011-04-01,24.83,3.461,,,,,,192.2691707,8.595,False,B,70713.0
7.0,85.0,2011-04-01,24.83,3.461,,,,,,192.2691707,8.595,False,B,70713.0
7.0,87.0,2011-04-01,24.83,3.461,,,,,,192.2691707,8.595,,B,70713.0
7.0,90.0,2011-04-01,24.83,3.461,,,,,,192.2691707,8.595,False,B,70713.0
7.0,,2011-04-01,24.83,3.461,,,,,,192.2691707,8.595,False,B,70713.0
7.0,92.0,2011-04-01,24.83,3.461,,,,,,192.2691707,8.595,False,B,70713.0
7.0,93.0,2011-04-01,24.83,3.461,,,,,,192.2691707,8.595,False, ,70713.0
7.0,95.0,2011-04-01,24.83,3.461,,,,,,192.2691707,8.595,False,B,70713.0
7.0,96.0,2011-04-01,24.83,3.461,,,,,,192.2691707,8.595,264,B,70713.0
7.0,97.0,2011-04-01,24.83,3.461,,,,,,192.2691707,8.595,False,B,-64.0
7.0,98.0,2011-04-01,24.83,3.461,,,,,,192.2691707,8.595,False,B,-64.0
7.0,1.0,2011-04-08,30.64,3.532,,,,,,192.3418571,8.595,False,B,70713.0
7.0,2.0,2011-04-08,30.64,3.532,,,,,,192.3418571,8.595,False,B,70713.0
7.0,3.0,2011-04-08,30.64,3.532,,,,,,192.3418571,8.595,False,B,70713.0
7.0,4.0,2011-04-08,30.64,3.532,,,,,,192.3418571,8.595,264,B,70713.0
7.0,5.0,2011-04-08,30.64,3.532,,,,,,192.3418571,8.595,False,B,70713.0
7.0,6.0,2011-04-08,30.64,3.532,,,,,,192.3418571,8.595,False,B,70713.0
7.0,7.0,2011-04-08,30.64,3.532,,,,,,192.3418571,8.595,False, ,70713.0
7.0,8.0,2011-04-08,30.64,3.532,,,,,,192.3418571,8.595,False,B,70713.0
7.0,9.0,2011-04-08,30.64,3.532,,,,,,192.3418571,,False,B,70713.0
7.0,10.0,2011-04-08,30.64,3.532,,,,,,192.3418571,8.595,264,B,70713.0
7.0,11.0,2011-04-08,30.64,3.532,,,,,,192.3418571,8.595,False,B,70713.0
7.0,12.0,2011-04-08,30.64,3.532,,,,,,192.3418571,8.595,False,B,70713.0
7.0,13.0,2011-04-08,30.64,3.532,,,,,,192.3418571,8.595,264,B,70713.0
7.0,14.0,2011-04-08,30.64,3.532,,,,,,192.3418571,8.595,False,B,70713.0
7.0,16.0,2011-04-08,30.64,3.532,,,,,,192.3418571,8.595,False,B,70713.0
7.0,17.0,2011-04-08,30.64,3.532,,,,,,192.3418571,8.595,False,B,70713.0
7.0,18.0,2011-04-08,30.64,3.532,,,,,,192.3418571,8.595,False,B,70713.0
7.0,20.0,2011-04-08,30.64,3.532,,,,,,192.3418571,8.595,False,B,-64.0
7.0,21.0,2011-04-08,30.64,3.532,,,,,, ,8.595,False,B,70713.0
7.0,22.0,2011-04-08,30.64,3.532,,,,,,192.3418571,8.595,False,B,70713.0
7.0,23.0,2011-04-08,30.64,3.532,,,,,,192.3418571,8.595,False,B,70713.0
7.0,24.0,2011-04-08,30.64,3.532,,,,,,192.3418571,8.595,False,B,70713.0
7.0,25.0,2011-04-08,30.64,3.532,,,,,,192.3418571,8.595,False,B,70713.0
7.0,26.0,2011-04-08,30.64,3.532,,,,,,192.3418571,8.595,False,B,70713.0
7.0,27.0,2011-04-08,30.64,3.532,,,,,,192.3418571,8.595,False,B,70713.0
7.0,28.0,2011-04-08,30.64,3.532,,,,,,192.3418571,8.595,False,B,70713.0
7.0,29.0,2011-04-08,30.64,3.532,,,,,,192.3418571,8.595,False,B,70713.0
7.0,30.0,2011-04-08,30.64,3.532,,,,,, ,8.595,False, ,70713.0
7.0,31.0,2011-04-08,30.64,3.532,,,,,,192.3418571,8.595,False,B,70713.0
7.0,32.0,2011-04-08,30.64,3.532,,,,,,192.3418571,8.595,False,B,70713.0
7.0,33.0,2011-04-08,30.64,3.532,,,,,,192.3418571,8.595,False,B,70713.0
7.0,34.0,2011-04-08,30.64,3.532,,,,,,192.3418571,8.595,False,B,70713.0
7.0,35.0,2011-04-08,30.64,3.532,,,,,, ,8.595,False,B,70713.0
7.0,36.0,2011-04-08,30.64,3.532,,,,,,192.3418571,8.595,False,B,70713.0
